,logFC,logCPM,LR,PValue,padjFilter,FDR
ARF1,0.250164267208283,8.99306549511807,21.6042824012106,3.36974138680931e-06,2.79097961872433e-05,2.79097961872433e-05
VCL,-0.307832221796109,8.76631407143332,21.5656074855704,3.43843940780806e-06,2.84201874509567e-05,2.84201874509567e-05
MFAP4,-0.279879682125838,9.69086026029981,21.5504884271745,3.46561097817271e-06,2.85859533866936e-05,2.85859533866936e-05
SNRPF,-0.319396682839646,8.42075028053202,21.4141535149195,3.72059801693401e-06,3.06263160533277e-05,3.06263160533277e-05
PHACTR1,0.530399855839135,8.04390786126289,21.402689117363,3.74312691136265e-06,3.0748754198249e-05,3.0748754198249e-05
CCNH,0.490976603568658,8.07787966749275,21.3352994740123,3.87680803211433e-06,3.1763286356332e-05,3.1763286356332e-05
DMD,-0.368933362185792,8.56664801865278,21.332578735001,3.88244301741573e-06,3.1763286356332e-05,3.1763286356332e-05
LIMS1,-0.326153726203406,8.55871823307041,21.3174743942777,3.91298014504678e-06,3.19480513062051e-05,3.19480513062051e-05
ACTA2,-0.24687063884615,12.3188199441197,21.2939641375649,3.96111965519326e-06,3.22754922006315e-05,3.22754922006315e-05
C1S,0.375429362772191,8.94060588800551,21.2730796449657,4.00472772347744e-06,3.25647596461718e-05,3.25647596461718e-05
AP3S1,0.323810134501947,8.51313597922235,21.2264866801752,4.10296489493745e-06,3.32961817837651e-05,3.32961817837651e-05
NPTX2,0.504128612951566,8.36570429562613,21.1995873322395,4.16135405934436e-06,3.37019339846498e-05,3.37019339846498e-05
KLF15,0.501475105189402,8.05848565346132,21.1898154956974,4.18220165049478e-06,3.38026238028924e-05,3.38026238028924e-05
MT-ND2,0.167250395535566,12.2245816451017,21.1642406788794,4.23824938965935e-06,3.41868429683968e-05,3.41868429683968e-05
TAX1BP3,0.404417326901334,8.2069300588384,21.114108345166,4.35046930222561e-06,3.50217138016839e-05,3.50217138016839e-05
RPL32,-0.126063293546779,11.879021866986,21.080791039017,4.4266419281405e-06,3.55636412506808e-05,3.55636412506808e-05
ATP13A3,0.487234150239074,8.25038972709934,21.0570576643322,4.48228060853841e-06,3.59387648792391e-05,3.59387648792391e-05
LGALS3,0.244582162155626,9.28654945935571,21.0327812950122,4.5389027596044e-06,3.63202637157986e-05,3.63202637157986e-05
MT-ND1,0.175287378232008,12.261927258034,20.9352434744178,4.77576035932956e-06,3.81396210008486e-05,3.81396210008486e-05
NSA2,-0.280049700532603,8.84886435224572,20.9172101551499,4.82089646708826e-06,3.84236926751856e-05,3.84236926751856e-05
NDUFA4,0.205952578256724,10.2560802384375,20.8420351884092,5.01361283243593e-06,3.9880559896822e-05,3.9880559896822e-05
SCPEP1,0.32543962768455,8.5792874789539,20.8283473408922,5.04963822126238e-06,4.00877405826304e-05,4.00877405826304e-05
MTUS1,0.505799571760598,8.08050357516362,20.8217753662809,5.06718759611996e-06,4.01477171077197e-05,4.01477171077197e-05
RAB31,0.3819083119864,8.45165904982925,20.7956192670499,5.13680268366969e-06,4.0619166102955e-05,4.0619166102955e-05
ENO2,-0.524124865327809,8.02997907904221,20.6751995495961,5.46989902152742e-06,4.31449251746751e-05,4.31449251746751e-05
LAMP1,0.276582437524898,8.75752816708751,20.6723680301609,5.47769774435756e-06,4.31449251746751e-05,4.31449251746751e-05
C1R,0.393656931221116,9.05815301084067,20.657485106412,5.5206489000856e-06,4.33981343085007e-05,4.33981343085007e-05
ANXA4,0.297740495395744,8.60373541591954,20.5931750211596,5.70882446852122e-06,4.47897419727534e-05,4.47897419727534e-05
UBE2B,0.253481482491411,8.81256709682488,20.5633339817225,5.79837220981585e-06,4.54036280055171e-05,4.54036280055171e-05
CAVIN1,-0.206539509211813,9.64385263799872,20.557962526017,5.8146485366909e-06,4.54424964433606e-05,4.54424964433606e-05
PSAP,0.240562036007218,9.1062151489447,20.4880621428761,6.03073780742652e-06,4.70397548979269e-05,4.70397548979269e-05
PHLDA1,-0.606821142739822,8.4576295489294,20.4503855062464,6.15151675096893e-06,4.78888426136477e-05,4.78888426136477e-05
LDB3,-0.538835160310037,8.12483505676832,20.4195922845851,6.25081602446252e-06,4.85677523602823e-05,4.85677523602823e-05
MICAL2,-0.390730034172739,8.36974969731315,20.4123882674706,6.27413265456366e-06,4.8654808635873e-05,4.8654808635873e-05
PGK1,-0.277375133312786,8.78285936781977,20.4013492562726,6.31003383938551e-06,4.8838932433163e-05,4.8838932433163e-05
NAGLU,0.51037995660402,8.05274926344677,20.3650343957704,6.43105283812283e-06,4.96798831744988e-05,4.96798831744988e-05
LTN1,-0.511316512833124,8.15206813920732,20.3605625154393,6.44634182719329e-06,4.97024090591851e-05,4.97024090591851e-05
C5orf24,-0.337963244463623,8.48354743081781,20.3536442434256,6.46926138221261e-06,4.97835689125442e-05,4.97835689125442e-05
SDC2,0.283494116657948,8.69996693735187,20.3139785595095,6.60453870436675e-06,5.07274033947251e-05,5.07274033947251e-05
MIR497HG,-0.49085686460966,8.17549718553775,20.2202973061659,6.93615825355079e-06,5.31404191584549e-05,5.31404191584549e-05
TMEM219,0.337064603331373,8.40686043239507,20.217662175407,6.94516307149336e-06,5.31404191584549e-05,5.31404191584549e-05
EIF3A,-0.326215679549567,8.58203172623751,20.1557471498797,7.17373558025352e-06,5.47692171378496e-05,5.47692171378496e-05
PSME2,0.401511573320817,8.21259199589205,20.1461800693194,7.20935110860463e-06,5.47692171378496e-05,5.47692171378496e-05
COL18A1,-0.34002217467123,8.92614245932821,20.1422190260946,7.22465252012342e-06,5.47692171378496e-05,5.47692171378496e-05
MRPL20,0.286545838543421,8.6543910524233,20.1409355368003,7.22917362159605e-06,5.47692171378496e-05,5.47692171378496e-05
EIF5B,-0.290730155736664,8.79017681263385,20.140170011055,7.23223437263905e-06,5.47692171378496e-05,5.47692171378496e-05
BCAP29,-0.315759782892258,8.62311040281141,20.1381651415043,7.23984423704211e-06,5.47692171378496e-05,5.47692171378496e-05
MARCKS,-0.4767020087181,8.55066104017792,20.0603075944103,7.54104346891102e-06,5.69405481477736e-05,5.69405481477736e-05
HMG20B,0.40788470250302,8.21655701206842,20.0473609912926,7.5914394907411e-06,5.71125338084025e-05,5.71125338084025e-05
TMEM242,0.440224959959384,8.09465549700761,20.0471367990119,7.59225617467935e-06,5.71125338084025e-05,5.71125338084025e-05
NDRG2,0.436601305084081,8.13630480217253,19.9603709319763,7.94452579072083e-06,5.96507665445338e-05,5.96507665445338e-05
RRAD,0.401574360934283,9.72488542356945,19.9360151285097,8.04651846223456e-06,6.03038519828288e-05,6.03038519828288e-05
BAMBI,0.636147186536529,8.37146324590945,19.9325320717134,8.06197751924686e-06,6.03071949624108e-05,6.03071949624108e-05
HAX1,0.328026648087963,8.4029990204307,19.8733163720963,8.31419520599989e-06,6.20782939451702e-05,6.20782939451702e-05
EIF5,-0.250822556800872,9.19077864907533,19.8490293407472,8.42038117788446e-06,6.27544920066083e-05,6.27544920066083e-05
CAST,-0.246279831254854,9.06033657804155,19.8434987164096,8.44475260885905e-06,6.28195763514571e-05,6.28195763514571e-05
PSMF1,0.395827411067649,8.1836726734665,19.8200967126704,8.54865805166773e-06,6.34437175671435e-05,6.34437175671435e-05
CAV2,0.251895570711886,9.01152875727618,19.8157556932445,8.56813512970536e-06,6.34437175671435e-05,6.34437175671435e-05
SCARA3,0.348050949436906,8.5615101165472,19.8140384277976,8.57603650459521e-06,6.34437175671435e-05,6.34437175671435e-05
COX4I1,0.188623032613965,9.47308243798061,19.7819863626389,8.72060258735328e-06,6.43500134956441e-05,6.43500134956441e-05
SERPINB1,0.443674702737783,8.18537256339153,19.7798729201932,8.7305843552716e-06,6.43500134956441e-05,6.43500134956441e-05
INPP4B,0.558354733306723,8.17329561491049,19.680430866919,9.19723353619726e-06,6.76653610163084e-05,6.76653610163084e-05
H3F3A,0.158834380128836,10.1287150742691,19.6517907766836,9.33486534694129e-06,6.855238409262e-05,6.855238409262e-05
NAPA,0.445359855513956,8.12799856077651,19.5673466718367,9.75652589889975e-06,7.15181834596355e-05,7.15181834596355e-05
MRPL32,0.35334322262384,8.31021251134836,19.4627952416638,1.03048370687594e-05,7.53998734156768e-05,7.53998734156768e-05
PER2,-0.52512088090601,8.17203094039342,19.3588830440633,1.0881545890831e-05,7.94748542608508e-05,7.94748542608508e-05
CALU,-0.304616973393295,8.63957475245889,19.350434289601,1.0929062308797e-05,7.96770295724817e-05,7.96770295724817e-05
ACTB,-0.173461102894906,12.0569835430013,19.3441168007782,1.09647865577194e-05,7.97926586999251e-05,7.97926586999251e-05
SNX2,0.355660945800438,8.26296566133956,19.3232208067361,1.10853324684836e-05,8.05240154175381e-05,8.05240154175381e-05
OAT,-0.333028124635006,8.49817190472135,19.2908352620345,1.1275056711241e-05,8.17543372004603e-05,8.17543372004603e-05
VAMP4,0.503867996088984,8.00174834609023,19.1959436341116,1.18494143502589e-05,8.57641395405224e-05,8.57641395405224e-05
TMEM230,0.289026410555108,8.60554128544464,19.1856079737258,1.19132043027875e-05,8.60707584249951e-05,8.60707584249951e-05
GADD45G,0.550148485930143,9.25732523215169,19.1540592749126,1.21130430353207e-05,8.73574396281569e-05,8.73574396281569e-05
ADI1,0.214272540066781,9.37895212394431,19.0816574993173,1.25794514675688e-05,9.04516850592109e-05,9.04516850592109e-05
SSBP2,0.404230635855993,8.21599833160909,19.0805313754367,1.25871276943239e-05,9.04516850592109e-05,9.04516850592109e-05
MYOF,-0.496524638185914,8.16072270834167,19.0732513785375,1.26361565284818e-05,9.06418585266272e-05,9.06418585266272e-05
TMEM179B,0.427109993738536,8.0701988291798,19.0563019533736,1.27474815869621e-05,9.1277421630707e-05,9.1277421630707e-05
MPST,0.419710770963891,8.15953869591671,19.0341656715264,1.28962760432955e-05,9.21785424660466e-05,9.21785424660466e-05
TMA16,0.515023067455575,8.0087726790533,18.9893354966285,1.32028256490209e-05,9.420204375154e-05,9.420204375154e-05
MPC1,0.319134530091885,8.48373255471994,18.9741178988847,1.33080720957686e-05,9.47846198735862e-05,9.47846198735862e-05
PPP1R12B,-0.248771572880642,9.31665236562404,18.8306437737706,1.43468873429725e-05,0.00010200256010039,0.00010200256010039
PRDX1,0.183850095557893,9.62876099084318,18.8208135402197,1.44206790160089e-05,0.0001023460558433,0.0001023460558433
SPOP,0.347450430094365,8.41623968020473,18.7959769588185,1.46098290564895e-05,0.000103505614320844,0.000103505614320844
C3orf58,0.42867130331705,8.32374751925057,18.785758152934,1.46890317623192e-05,0.000103883522164148,0.000103883522164148
SMIM7,0.354113437380241,8.30184661775928,18.590401358663,1.62714854671017e-05,0.0001148726838688,0.0001148726838688
FIS1,0.213753538532913,9.07274661394171,18.5479597784183,1.66373231555415e-05,0.000117249345817211,0.000117249345817211
TWIST1,0.425026675018563,8.30252192444131,18.5446423564007,1.66670687515809e-05,0.000117253266506306,0.000117253266506306
TMEM183A,0.427828913062601,8.06646396244215,18.534507148896,1.67552501390262e-05,0.000117463614519619,0.000117463614519619
BACE2,0.448899194310622,8.19598998421601,18.5345085197694,1.67554521084744e-05,0.000117463614519619,0.000117463614519619
HSPB6,-0.33175422287563,8.94381901442795,18.5029813595506,1.70353397390371e-05,0.000119217699881031,0.000119217699881031
ATF4,-0.244455645711846,9.1130706851045,18.4455697087544,1.75549826011424e-05,0.000122640634971807,0.000122640634971807
FAM114A1,-0.376575053631275,8.28461262733166,18.4165929552121,1.78241010209701e-05,0.00012430453784937,0.00012430453784937
HBP1,0.343188149402905,8.43340885322713,18.3829805869755,1.81410460307741e-05,0.000126295635884956,0.000126295635884956
VGLL4,0.283235979491819,8.56884125455237,18.3542820079642,1.84157309399984e-05,0.00012798614392037,0.00012798614392037
GAB1,0.467593013022412,8.18071073901915,18.2942383869182,1.90060962836923e-05,0.000131860947792042,0.000131860947792042
PIGP,0.426729963406897,8.12267975531902,18.2429243084232,1.95235022435645e-05,0.000135217083642067,0.000135217083642067
ATF3,-0.310787957638545,10.46812652095,18.1453597542936,2.05488609637612e-05,0.000142073622188346,0.000142073622188346
ACBD3,-0.437848662623254,8.148558886257,18.1026482972026,2.10156317148094e-05,0.000145051190031597,0.000145051190031597
OSER1,0.448217716659439,8.16221173972942,18.098546235782,2.10605463387154e-05,0.000145111860450463,0.000145111860450463
RECQL,-0.45003781034394,8.10691884928707,18.0705045874702,2.13727750016883e-05,0.000147011022571544,0.000147011022571544
ABTB1,0.450541237772197,8.04781922401444,18.0405473622009,2.17108919043456e-05,0.000149081457743173,0.000149081457743173
S100A11,-0.193607898034791,9.89037079038353,17.9723634872521,2.25015863922841e-05,0.00015424722276076,0.00015424722276076
SULF1,-0.416841621026372,8.65128158488742,17.8647926232204,2.38108854797253e-05,0.000162843085571022,0.000162843085571022
TGFBR3,0.510365939599876,8.04360248768988,17.8623040002846,2.38411894051015e-05,0.000162843085571022,0.000162843085571022
DDRGK1,0.369301137243808,8.220663989563,17.8577305337296,2.38975352727266e-05,0.000162843085571022,0.000162843085571022
PTK2,0.397828583448899,8.23959962620775,17.8561865181108,2.39177048760027e-05,0.000162843085571022,0.000162843085571022
CIR1,0.343037817807054,8.39208537564311,17.8435632665385,2.40763474392748e-05,0.000163645833610096,0.000163645833610096
HEY2,0.409389838987037,8.2334450642324,17.8245250179609,2.43184734983811e-05,0.000165012344667224,0.000165012344667224
LAMTOR4,0.24020891529633,8.74676459020183,17.7270226013216,2.55953192622815e-05,0.000173383469606382,0.000173383469606382
CCNB1IP1,0.336407087422901,8.38088184551042,17.6836585979966,2.61853143186359e-05,0.000177081494306331,0.000177081494306331
SNHG7,0.370281531057191,8.27836387263707,17.6022820991225,2.7329158972961e-05,0.0001845062715872,0.0001845062715872
VPS28,0.246312716215023,8.727999919912,17.5813846674271,2.76305500091118e-05,0.000186228052662084,0.000186228052662084
FAM50B,0.470935444103714,7.98154334860041,17.5532762067837,2.80421062183723e-05,0.000188685327770857,0.000188685327770857
CCDC115,0.36217848864349,8.20261939731826,17.5340000009649,2.83273888185472e-05,0.000190091807812621,0.000190091807812621
TRIM22,0.49373290952966,8.01091192368605,17.5328005215525,2.83457786606323e-05,0.000190091807812621,0.000190091807812621
MEF2C,-0.236132565640685,9.0821137218073,17.5060390504029,2.87468350179118e-05,0.000192460060444919,0.000192460060444919
SH3BP5,-0.44002446270618,8.19353473746472,17.481740407108,2.91178807913615e-05,0.000194619845489017,0.000194619845489017
LSM6,0.374576737469826,8.15482582150323,17.3829594674596,3.06679236954084e-05,0.000204639617083813,0.000204639617083813
SNX21,0.476911547888727,7.97605198732067,17.368869036911,3.08963385082582e-05,0.000205821876928148,0.000205821876928148
NGDN,0.469621532713763,7.9941508579768,17.3644250157051,3.09688101731372e-05,0.000205963096797172,0.000205963096797172
FAM173A,0.44169575710721,7.99885576959916,17.3570262544204,3.1088831018953e-05,0.000206419560666338,0.000206419560666338
MGST2,0.402202259423904,8.09695747598438,17.2580976807606,3.27491661207503e-05,0.000217084818988538,0.000217084818988538
TSPYL2,-0.3763286754969,8.5164496993366,17.2460972338449,3.29578568817498e-05,0.000218108255509043,0.000218108255509043
S100A6,0.144010633730952,12.5069281308279,17.2122664027077,3.35478937046798e-05,0.000221647843769241,0.000221647843769241
ALCAM,0.300506425552685,8.83927917415998,17.201129275169,3.37462268533289e-05,0.000222592107175406,0.000222592107175406
PRR34-AS1,-0.446588708660967,8.07285006176198,17.1929710293963,3.38908418084422e-05,0.000223179527122151,0.000223179527122151
TXN2,0.400554946890472,8.17582747984958,17.1493106116945,3.46779579232235e-05,0.000227989127622895,0.000227989127622895
PLCL1,0.447319841243208,8.09137452730633,17.1231023097662,3.51603348182386e-05,0.000230782785890301,0.000230782785890301
C9orf3,0.220303377384055,9.17453614058388,17.0867336996639,3.58383573391314e-05,0.000234849398745988,0.000234849398745988
ATP1B3,0.327078455474345,8.41498906841012,17.0694153463439,3.61669071267466e-05,0.000236616394019774,0.000236616394019774
RCN1,0.386496763755267,8.15243112744167,16.9743590708583,3.80215487979964e-05,0.000248345628490328,0.000248345628490328
DCTN6,0.328880129714602,8.29805562343492,16.9693669264514,3.81216758583587e-05,0.000248595408965953,0.000248595408965953
POLD2,0.42284140830857,8.12162588310423,16.9479675351756,3.85541330690248e-05,0.000251008026804331,0.000251008026804331
LBH,-0.280518119123846,9.11771469467941,16.9284237660199,3.89531854084852e-05,0.000253195705155154,0.000253195705155154
CNPY2,0.291913420397744,8.43523138055653,16.9187785872491,3.91502893593685e-05,0.000254065771173802,0.000254065771173802
MCL1,0.269057731564407,9.08013315851868,16.8973081657712,3.9595740492593e-05,0.000256427802661568,0.000256427802661568
TSC22D3,-0.325932282256332,9.04927913632762,16.8935443968785,3.96750127032144e-05,0.000256427802661568,0.000256427802661568
SAMD1,-0.457333269762213,8.04033787199091,16.8920435764501,3.97057737753287e-05,0.000256427802661568,0.000256427802661568
LMAN2,0.330343217803418,8.29334150141052,16.8872239342315,3.98060445663478e-05,0.000256662730374028,0.000256662730374028
ECM2,-0.339570776418745,8.36679359357234,16.881824904588,3.99210439630739e-05,0.000256965039115781,0.000256965039115781
PHF20L1,-0.412291272197628,8.15845735760301,16.8789767489174,3.99808686699934e-05,0.000256965039115781,0.000256965039115781
PSMC4,-0.384905494977703,8.14075103743476,16.8640396681305,4.02955649030407e-05,0.000258573936446509,0.000258573936446509
LRRC75A,-0.426593445529373,8.19240884636261,16.8549542126444,4.04896521213344e-05,0.000259404996126635,0.000259404996126635
HSD17B10,0.32216062163516,8.30690184004471,16.7669443155289,4.24087068519169e-05,0.00027126715831871,0.00027126715831871
DNASE2,0.445209157479857,8.0748788488887,16.714387019369,4.3599439184992e-05,0.00027844029762498,0.00027844029762498
SELENOM,0.173554394390302,10.726447171699,16.6431455525885,4.52664018468655e-05,0.000288627200347395,0.000288627200347395
METTL26,-0.294215364726133,8.36769847010492,16.5807023895109,4.6779941728734e-05,0.00029780511239988,0.00029780511239988
MAOA,0.408472568677353,8.15575280331556,16.5743410120883,4.69381811477158e-05,0.000298339673529074,0.000298339673529074
PTS,0.403659778626707,8.0859079633714,16.4646039387874,4.97324578009536e-05,0.000315600763011739,0.000315600763011739
IMMP2L,0.437276086325478,8.04266173152145,16.4127499353117,5.1110945182915e-05,0.000323837013879763,0.000323837013879763
BCAM,0.395882840106718,8.28890808143897,16.373069500869,5.21911243777562e-05,0.000330160230906215,0.000330160230906215
LRP10,0.272629689493354,8.55983428966213,16.3284054170942,5.34343124758915e-05,0.000337493133986881,0.000337493133986881
MRPL18,0.334069324447161,8.24036132023348,16.3125977519146,5.3880990262512e-05,0.000339780122267678,0.000339780122267678
TNFRSF12A,-0.361942780684402,9.17067591264063,16.2838497398726,5.47075387398185e-05,0.000344451697676882,0.000344451697676882
MRPL40,0.367185579192095,8.201355807269,16.1913507400131,5.743989508103e-05,0.000361089293490607,0.000361089293490607
MOB2,0.368094109788914,8.14529509197181,16.1836739374653,5.76725214161799e-05,0.000361722668034808,0.000361722668034808
RNF24,0.372404598263147,8.27555811362508,16.1821209639925,5.77207443889251e-05,0.000361722668034808,0.000361722668034808
BRD2,0.277012765900092,9.24168660663854,16.1762842209453,5.78985810310721e-05,0.000362271962619652,0.000362271962619652
NFIX,-0.272037508820622,8.80465955813084,16.1093598502373,5.99791811750985e-05,0.000374706641960141,0.000374706641960141
AKAP12,-0.516658090117001,8.36344593404575,16.0775474694512,6.09988840244666e-05,0.000380485275040811,0.000380485275040811
ATP5F1B,0.246265777737745,8.64373972300466,16.0409246524721,6.21841168928898e-05,0.000387276895439904,0.000387276895439904
RPSA,-0.14770041569279,10.2542762579979,16.0350422533425,6.2377354156558e-05,0.00038787899635742,0.00038787899635742
SAP30,0.369111940565809,8.19758670466558,16.0200949481716,6.28720293733564e-05,0.000390350760421596,0.000390350760421596
GLT8D2,0.378831740673636,8.17847148590749,16.014342737539,6.30640437699523e-05,0.000390573772619916,0.000390573772619916
CHMP2B,0.308025290925661,8.38647023479751,16.0106054598259,6.31877886964014e-05,0.000390573772619916,0.000390573772619916
CCNI,-0.146215972201157,10.7447840779511,16.0102286068825,6.31996395825107e-05,0.000390573772619916,0.000390573772619916
COL1A1,-0.401295158371773,8.66944980878325,15.9697864220864,6.45672751195763e-05,0.000398412817442915,0.000398412817442915
RBM39,0.236825362507576,8.91683193761411,15.9623553938891,6.48172665518643e-05,0.000398827771116317,0.000398827771116317
CORO1B,0.385818746998081,8.12108014202554,15.9619126978612,6.48330929895332e-05,0.000398827771116317,0.000398827771116317
ERBB2,0.435095740268087,8.05200139471457,15.9528591222549,6.51449627393552e-05,0.000399661168910813,0.000399661168910813
GHITM,0.24742411282484,8.623526754628,15.9521383440172,6.51675543033564e-05,0.000399661168910813,0.000399661168910813
HSPG2,-0.326533946961955,8.42618000589881,15.8808092485342,6.76709897203106e-05,0.000413759285498371,0.000413759285498371
FAU,-0.116046691900895,11.5413734072612,15.8807018779341,6.76723551337889e-05,0.000413759285498371,0.000413759285498371
PEPD,0.383336393212972,8.14109009831243,15.8425094431457,6.90520115699227e-05,0.000421553085830364,0.000421553085830364
COL6A1,-0.250547469280639,8.88653305956087,15.8292047100415,6.95386168318169e-05,0.000423879550551454,0.000423879550551454
TMX2,0.421274503281438,8.01044505975857,15.7677570805481,7.18318478496592e-05,0.000437194746684971,0.000437194746684971
EBPL,0.331609163626707,8.26700931630796,15.6483292448941,7.65103165861297e-05,0.000464965116076374,0.000464965116076374
ZEB1,-0.269430980846817,8.709152222991,15.6406275647118,7.68235344202279e-05,0.000466163350099782,0.000466163350099782
DYNLT3,0.269033426489363,8.47787033643584,15.622893652373,7.75453329507591e-05,0.000469833487878129,0.000469833487878129
SMTN,-0.339681442819585,8.57490293799291,15.5819905451178,7.92409337586345e-05,0.000479383781488607,0.000479383781488607
GNB1,-0.251175378361056,8.62633626544979,15.5469607049044,8.07220155113337e-05,0.000487609528284252,0.000487609528284252
C9orf16,0.257755716129317,8.66483128577929,15.4910879445547,8.3140742322498e-05,0.000501466008873085,0.000501466008873085
NTRK3,0.416515901611643,8.28376717383704,15.4738469433083,8.39061028917867e-05,0.000504975754085912,0.000504975754085912
GSTK1,0.373528297550634,8.12162594637042,15.4714908180499,8.40066748308375e-05,0.000504975754085912,0.000504975754085912
FZD1,0.356264852454588,8.31813751505042,15.4694573789993,8.40997708447784e-05,0.000504975754085912,0.000504975754085912
PSMB6,0.232046376700555,8.68325994638604,15.444713721937,8.52043727690572e-05,0.000510844724497467,0.000510844724497467
BABAM1,0.407384321597757,8.06594417999587,15.4364522843641,8.55783942201526e-05,0.000512322518006487,0.000512322518006487
AMD1,0.270374777798871,9.0333986392561,15.4223556670238,8.62192591625769e-05,0.000515391017940582,0.000515391017940582
DST,-0.260652999084728,8.9305521130441,15.3934318872628,8.75482872827614e-05,0.000522557904925487,0.000522557904925487
MPRIP,-0.367270514827282,8.15020364591545,15.3157377809048,9.12210796920651e-05,0.000543220285019089,0.000543220285019089
ARL2,0.240268565484033,8.68408099388096,15.3144674887815,9.12804810524982e-05,0.000543220285019089,0.000543220285019089
ANG,0.388966625888018,8.07616201245566,15.3086797973831,9.15609460776448e-05,0.000544083314192158,0.000544083314192158
RDX,-0.297948868450411,8.48021192978169,15.282658731421,9.28316875465983e-05,0.000550819629061574,0.000550819629061574
CD47,0.283191431119851,8.45286945079192,15.2634277334312,9.37795500201109e-05,0.0005556230861811,0.0005556230861811
HEXB,0.356917313232128,8.15520493325255,15.217404305226,9.60913167731229e-05,0.000568481324709329,0.000568481324709329
SAFB2,-0.430488714585452,8.05846936952073,15.1916346661734,9.74115175486295e-05,0.000575443579793878,0.000575443579793878
MCUR1,-0.434920277631145,8.03010825690154,15.188878943523,9.75546621457881e-05,0.000575443579793878,0.000575443579793878
HMGCL,0.427525975905096,7.96862990425532,15.1735169073993,9.83485033675406e-05,0.000579275568955148,0.000579275568955148
TAF9,0.4160417927731,8.08283331525991,15.1648642946944,9.88021072537671e-05,0.000580929703883701,0.000580929703883701
TPGS2,0.392334659236882,8.10748895664968,15.1602366915386,9.90442603000011e-05,0.000580929703883701,0.000580929703883701
AIP,0.287447878562264,8.39460046080799,15.1598413198553,9.90631932189035e-05,0.000580929703883701,0.000580929703883701
RAB7A,0.281396588654742,8.4244176605749,15.1543417468081,9.93517913321152e-05,0.000581772807261089,0.000581772807261089
MAFF,-0.286142534703106,9.00502287871115,15.1502911180955,9.95661738988449e-05,0.000582179505897613,0.000582179505897613
ZNF706,0.294667709050568,8.39908359361484,15.1445853270804,9.98661040193619e-05,0.000582711192513415,0.000582711192513415
USP53,0.370718687480703,8.38600802576227,15.1431359104243,9.99472271948576e-05,0.000582711192513415,0.000582711192513415
UBE2I,-0.283079108773968,8.34948755856074,15.0765470286692,0.000103528220709391,0.000602714293608148,0.000602714293608148
PPP3CA,0.409433529507497,8.11557531751826,15.0210035908322,0.000106621535767485,0.000619824470590431,0.000619824470590431
DSEL,0.35918696539509,8.51259580875529,15.0178320746281,0.000106802983406725,0.000619982058301754,0.000619982058301754
CLDND1,0.313777679998933,8.26661575516663,15.0143932004603,0.000106992251831413,0.000620184524685115,0.000620184524685115
SYNPO,-0.275292483157991,8.61356843919744,15.0111686453633,0.000107177524921424,0.000620363281857865,0.000620363281857865
ANO6,-0.34438043830806,8.30191212448741,15.0084136053639,0.000107334824294255,0.000620379840561184,0.000620379840561184
LRPAP1,0.224787352057313,8.75838521853798,14.9769142028276,0.000109136935091852,0.000629889465896507,0.000629889465896507
TOMM20,-0.177128855564949,9.32550434196853,14.9427120805042,0.000111131716345723,0.000640482216012583,0.000640482216012583
TMEM30B,-0.41635755198556,8.14777530988737,14.921821089504,0.00011237435231249,0.00064671600750612,0.00064671600750612
EEF2,-0.17146625630695,9.67098873960462,14.8649997029918,0.000115803088050403,0.000665494999568623,0.000665494999568623
CISD3,0.380399887653784,8.07964925650156,14.8185163120768,0.000118690237997008,0.000681112408619975,0.000681112408619975
IER2,0.22669958119188,10.8864075357752,14.8034060453992,0.000119644793984435,0.000685610752404388,0.000685610752404388
TP53BP2,0.460137284693881,8.10938058746965,14.7765689827418,0.000121364253802284,0.000694473230090849,0.000694473230090849
ATP6V0E1,0.213425201886095,8.87393207520148,14.7514608750346,0.000122983442030103,0.000702737534331328,0.000702737534331328
WIPI2,0.384158438214942,8.09088606354158,14.7167408153243,0.000125269548533332,0.0007147837733784,0.0007147837733784
HMCN1,-0.41037308932214,8.2822933595429,14.6958860623014,0.000126668399203801,0.000720758741526318,0.000720758741526318
RGS3,-0.35063986394172,8.28900663380301,14.6957044035428,0.000126675546805472,0.000720758741526318,0.000720758741526318
LUC7L3,-0.270365207401479,8.72504859569337,14.6913934859483,0.000126964520469064,0.000721381158025787,0.000721381158025787
SRP14,0.117870143166974,10.3132581025462,14.6828176104057,0.000127540755286411,0.000723631658171628,0.000723631658171628
KIF5B,-0.215938586644205,9.03123416918476,14.6536640229406,0.000129528243811282,0.00073299846010518,0.00073299846010518
SLC15A4,0.421580291994789,8.04616047468151,14.6532903942542,0.000129556611071615,0.00073299846010518,0.00073299846010518
CHCHD2,0.130599752392291,9.93240802796354,14.6248426620361,0.000131522117676188,0.000743072217588253,0.000743072217588253
SLMAP,0.309396382232139,8.79582742284818,14.6135580528492,0.000132314686276171,0.00074650013310587,0.00074650013310587
RBM6,-0.371825478195036,8.1679665288218,14.5545618073977,0.000136520537553596,0.000769148666693963,0.000769148666693963
FMC1,0.310162619001303,8.28117669954174,14.5439963924914,0.000137284395004965,0.000771360513463033,0.000771360513463033
PXMP2,0.357681527664671,8.24705355898383,14.5438478238309,0.000137297178771737,0.000771360513463033,0.000771360513463033
MXRA8,0.3139886746046,8.51258533370211,14.5359586105851,0.000137874068107981,0.000773519736857208,0.000773519736857208
